,time,flux,flux_err,quality,centroid_col,centroid_row
25,1472.6276454765466,10273.315,7.2706933,0,453.6522776070166,434.33023776093654
26,1472.6480784275336,10409.668,7.2764225,393216,453.6530478396068,434.33066954643965
27,1472.6685113787535,10569.147,7.2843513,0,453.6544385460848,434.3312457148056
28,1472.6889443303153,10676.373,7.2882,0,453.654335776871,434.3305582728786
29,1472.7093772822336,10752.246,7.2916036,393216,453.65325999238354,434.33100518147637
30,1472.7298101345004,10775.982,7.2927,0,453.65466611836746,434.3322438041385
31,1472.7502431869943,10697.975,7.2893863,0,453.65302307393904,434.33277752617124
32,1472.770676139844,10532.795,7.2818694,0,453.6557366011251,434.3299159473202
33,1472.7911091930364,10346.601,7.274625,8192,453.65460799802435,434.32946183745673
34,1472.8115420465838,10211.256,7.2671423,0,453.6553188287757,434.3298043516798
35,1472.8319750003648,10071.675,7.262132,0,453.6531605255153,434.3318601798089
36,1472.852408054605,9954.657,7.2560635,0,453.65507000735704,434.33004468475076
37,1472.8728409090836,9846.85,7.249858,0,453.6553272005364,434.3305680425911
38,1472.8932738639123,9815.864,7.2483425,0,453.6549041789475,434.33053696479163
39,1472.9137069189674,9836.83,7.2494287,0,453.6574496443197,434.3305067097825
40,1472.9341397744938,9876.127,7.2518835,0,453.65651083830517,434.33234747351344
41,1472.9750057863566,10035.937,7.2600794,0,453.65678613379595,434.32972132416074
42,1472.9954387426988,10159.075,7.265057,393216,453.6561345369358,434.33227344848666
43,1473.0158716995065,10334.122,7.2739763,0,453.65653294303263,434.33221049440345
44,1473.0363046565399,10492.001,7.280941,0,453.6564383899722,434.33138099038194
45,1473.0567376139297,10667.715,7.288522,0,453.6538372428279,434.33429757437983
46,1473.0771705716688,10788.957,7.294805,0,453.6559785424503,434.3315897057397
47,1473.09760352975,10770.928,7.2930036,0,453.6565332710629,434.3323671474863
48,1473.118036488071,10711.007,7.2904797,0,453.6543095903081,434.3340999216381
49,1473.1384695467423,10551.421,7.2836413,0,453.65412446888666,434.3324338870119
50,1473.158902405754,10388.157,7.2766967,0,453.6562491977249,434.3348817602279
51,1473.1793354651236,10260.804,7.270023,0,453.6577748545825,434.3335280299034
52,1473.1997684248417,10104.6875,7.263483,0,453.6570096765686,434.3339269362651
53,1473.2202012847847,9995.124,7.25892,0,453.6571862728124,434.3326395756976
54,1473.2406343450857,9864.833,7.252653,8192,453.6551488502882,434.3308854830425
55,1473.2610673057352,9818.643,7.2497363,393216,453.657459829152,434.3325368558957
56,1473.281500166726,9837.586,7.2507286,0,453.65678220746884,434.33408908689506
57,1473.3019332279582,9860.586,7.253119,0,453.65858992305306,434.33437307816064
58,1473.3223661896554,9948.848,7.256728,393216,453.6551255914175,434.33508161682045
59,1473.3427990515775,10007.556,7.2598953,0,453.65675882727817,434.33233509871496
60,1473.363232113741,10136.133,7.265066,0,453.6550470308827,434.3342926678234
61,1473.383664976369,10323.633,7.2733827,8192,453.65729303755296,434.3344230665626
62,1473.4040980393402,10526.655,7.283077,0,453.6554118088323,434.3345051543531
63,1473.4245310025508,10637.804,7.2884293,0,453.654829956999,434.3355386510792
64,1473.44496386611,10759.6045,7.293915,0,453.65593626453864,434.3355583340485
65,1473.4653969300125,10788.326,7.29474,0,453.6547829180384,434.33555216600865
66,1473.4858298941544,10713.032,7.2914724,0,453.6552184146723,434.33647712901984
67,1473.506262858762,10564.902,7.285214,393216,453.6566020922748,434.33473621748334
68,1473.5266958235952,10413.561,7.278086,0,453.6567740770038,434.33573186411223
69,1473.547128788785,10292.924,7.2726316,0,453.6556293151984,434.3355946627108
70,1473.5675618543173,10178.479,7.2676454,0,453.65622972066336,434.33561547067046
71,1473.5879947202047,10010.7295,7.2611237,0,453.65805861171475,434.33363708588996
72,1473.6084276863257,9908.529,7.2560105,0,453.6567992399975,434.33566956869515
73,1473.649293719609,9830.749,7.251844,0,453.6598722705802,434.33397855119074
74,1473.669726586777,9871.723,7.25478,0,453.65888794596395,434.3373831881918
75,1473.6901596542884,9931.684,7.2573404,0,453.6574849603957,434.3368852118766
76,1473.7105926220393,9986.227,7.2601643,0,453.6573446154575,434.3354959849759
77,1473.7310254901386,10117.967,7.265728,0,453.6570395386993,434.3355844546984
78,1473.751458558705,10268.816,7.272574,0,453.6572417165713,434.33459336312467
79,1473.77189152738,10446.118,7.2809467,0,453.6579821179963,434.33680248222385
80,1473.7923244965277,10614.867,7.288884,0,453.6577549304668,434.33728064574797
81,1473.8127574660175,10741.488,7.2943635,0,453.65793828815924,434.33819205886067
82,1473.8331904357474,10778.805,7.2964096,0,453.65717925983034,434.3372769698459
83,1473.8536235058273,10740.083,7.2946396,0,453.6573360083022,434.33841222816335
84,1473.8740563762549,10616.818,7.289466,0,453.65808039196816,434.3374833366254
85,1473.8944893470252,10450.455,7.282192,0,453.6583876940099,434.3359495693408
86,1473.9149223180357,10263.748,7.273738,0,453.6573836376492,434.3378493748787
87,1473.9353552895045,10148.032,7.2688017,0,453.65683103043455,434.3367740607732
88,1473.9557883612142,9991.359,7.262392,0,453.6593123477887,434.3364166003053
89,1473.9762212332716,9899.298,7.2588944,0,453.6565731692974,434.3377100854042
90,1473.9966542056718,9831.44,7.255973,0,453.65759913979656,434.33590632601505
91,1474.0170872783128,9851.34,7.2567806,0,453.65745597168365,434.3358806115285
92,1474.037520151418,9894.184,7.2591686,0,453.6598986216014,434.33787776499736
93,1474.0579531247495,9933.707,7.2606106,0,453.65939909325596,434.33540733883785
94,1474.0783861984382,9993.547,7.2630467,0,453.65680155226033,434.33555140265815
95,1474.0988190724747,10102.185,7.267679,0,453.6578486866439,434.33736157812757
96,1474.1192520467375,10239.699,7.2737803,0,453.6590537287084,434.33744634831123
97,1474.139685121474,10414.134,7.2812586,0,453.6589338655809,434.3369704770965
98,1474.1601179964418,10596.916,7.289683,0,453.6570760199868,434.3383263622215
99,1474.1805510717531,10714.444,7.2947454,0,453.6576478676857,434.33829723945723
100,1474.2009840474202,10785.579,7.2976546,0,453.6578203756536,434.3389950051381
101,1474.2214170234365,10771.231,7.2965136,0,453.6572311957471,434.34089202857797
102,1474.2418499997948,10641.946,7.291023,0,453.656909973111,434.34007050043124
103,1474.2622829763932,10474.29,7.283277,0,453.6597950758399,434.3373800129197
104,1474.2827159534572,10308.301,7.2758536,0,453.65895188801653,434.3374183504491
105,1474.3031490307476,10165.767,7.269899,0,453.6575373014642,434.3356750533751
106,1474.323581908393,10027.94,7.2635913,0,453.65872229395507,434.3364110674933
107,1474.3440149862727,9907.047,7.2585497,0,453.6582174368335,434.33755491354333
108,1474.36444796461,9830.539,7.255185,0,453.6610220634659,434.33713522301707
109,1474.3848808431867,9826.547,7.2548323,0,453.65876717138974,434.3373842419303
110,1474.4053139222233,9847.824,7.2558794,0,453.6610963085307,434.3381315933036
111,1474.4257469014992,9906.401,7.2585316,0,453.6596236774461,434.3375646199843
112,1474.4461797811236,9972.812,7.261221,0,453.65968177605964,434.3392214291707
113,1474.4666128609824,10063.859,7.26877,0,453.6602611637902,434.3393034842449
114,1474.4870458412988,10213.736,7.272046,393216,453.6569845854849,434.33877625028964
115,1474.5074787218546,10418.696,7.280878,0,453.6587280965041,434.3403281792326
116,1474.5279118028702,10575.957,7.288243,393216,453.65843189026936,434.3374073102528
117,1474.5483447841252,10707.209,7.2947416,0,453.65997338832267,434.3394211143221
118,1474.5687777657295,10775.327,7.2972884,0,453.65854141221666,434.33916301329185
119,1474.5892107475665,10783.026,7.3000793,393216,453.6596584621447,434.34360361148305
120,1474.609643729862,10639.501,7.2914805,0,453.6596185825963,434.34244388458933
121,1474.6300767123976,10492.705,7.2841916,0,453.6595947948431,434.3401274005547
122,1474.6505096953915,10337.503,7.2776794,393216,453.6609287103865,434.3385968644748
123,1474.6709426786256,10179.288,7.270477,8192,453.6598240768543,434.33948895670324
124,1474.6913756622089,10043.94,7.264659,0,453.659551267623,434.3386754078602
125,1474.711808646025,9917.94,7.2591805,0,453.6591446012477,434.33913914199
126,1474.7322417303003,9839.339,7.2555695,0,453.6590075966981,434.3383423898942
127,1474.7526746148142,9801.367,7.2541447,393216,453.6620770204197,434.33798937106013
128,1474.7731075997872,9850.276,7.2557178,0,453.6569494201267,434.34087574198156
129,1474.793540685001,9900.171,7.2585897,0,453.6596471696167,434.3391466974886
130,1474.8139735705627,9958.389,7.261,393216,453.66245616190224,434.33999548469404
131,1474.8344065564743,10034.465,7.264362,393216,453.66097802523217,434.3396955501362
132,1474.8548396426122,10191.376,7.2708826,0,453.6602082291345,434.34103948953157
133,1474.8752726292223,10381.499,7.2798257,0,453.6599451766789,434.33995875074106
134,1474.8957055160572,10547.143,7.2870255,0,453.6586378687899,434.3409209098556
135,1474.9161386032501,10698.585,7.2939343,0,453.6574607983307,434.3408730739777
136,1474.9365715907916,10774.864,7.297317,0,453.6586829586691,434.3414511979581
137,1474.957004578675,10783.652,7.297406,0,453.6575759274633,434.34483367594197
138,1474.977437566915,10661.021,7.2923317,0,453.6597483317287,434.3417768068202
139,1474.997870555504,10522.617,7.285577,0,453.6599853978749,434.34106418467627
140,1475.0183036443195,10332.183,7.2772007,0,453.6606617073297,434.3426321722813
141,1475.03873653349,10183.769,7.270526,0,453.66090983600816,434.34133250394984
142,1475.0591695230105,10067.552,7.2655115,0,453.6581607516705,434.3402117524364
143,1475.0796026128737,9915.445,7.258783,393216,453.660671121362,434.34153387757476
144,1475.100035503092,9833.649,7.255461,393216,453.6619628685667,434.33938532915954
145,1475.120468593661,9822.066,7.2544045,0,453.6626286689038,434.33953983842093
146,1475.140901584571,9840.433,7.254992,393216,453.6609782965293,434.339973170611
147,1475.1613344757207,9878.514,7.257554,393216,453.6601614401494,434.3405006068177
148,1475.181767567221,9946.97,7.259942,393216,453.6602766597305,434.3402739359893
149,1475.2022005590625,10020.916,7.263732,0,453.66114555868626,434.34150528204214
150,1475.2226334512598,10158.403,7.2693195,0,453.6615283923633,434.3402218975054
151,1475.2430665438078,10358.686,7.278257,0,453.66113007577025,434.34251929431474
152,1475.2634994366963,10538.829,7.2862587,0,453.66210694222684,434.341248527718
153,1475.283932429942,10678.942,7.293217,0,453.6615960907197,434.34224339912817
154,1475.3043655234214,10765.584,7.297196,0,453.65997505063586,434.3425761490657
155,1475.3247984172413,10777.884,7.2975907,0,453.6593080039135,434.3425407167791
156,1475.3452315114191,10672.287,7.293276,0,453.65967476027976,434.34351589578546
157,1475.3656645059455,10552.877,7.287044,0,453.6621673159314,434.3428372380887
158,1475.3860975008138,10379.007,7.279526,8192,453.6614325131167,434.3422468059152
159,1475.4065304960386,10215.055,7.2726874,0,453.6603676714154,434.3439257682842
160,1475.4269634914963,10087.0205,7.266678,393216,453.6605728302049,434.3416227075921
161,1475.4473964874123,9941.594,7.26061,0,453.66016625573974,434.3426827364118
162,1475.4678294835685,9856.947,7.2561955,393216,453.662792159298,434.34168784608664
163,1475.488262480074,9832.146,7.2558804,393216,453.6625322808709,434.34294596375054
164,1475.5086955770385,9828.764,7.2552133,393216,453.66255729134633,434.34072792175715
165,1475.529128574126,9904.041,7.2588468,0,453.6614458152222,434.3448009423371
166,1475.5495614716783,9955.801,7.2614417,0,453.6608668019688,434.3411406293374
167,1475.5699945695742,10006.358,7.264345,0,453.6618066440475,434.3425194124367
168,1475.5904275677094,10138.849,7.2702436,393216,453.6617835524647,434.34352551357546
169,1475.6108604663095,10328.71,7.2780137,393216,453.6584880902228,434.342778858426
170,1475.6312935651367,10492.781,7.28546,393216,453.65962267318355,434.3441796243306
171,1475.6517265643197,10665.405,7.2941666,0,453.66226518131015,434.3456191782027
172,1475.6721594638511,10745.582,7.298178,0,453.66201250624084,434.3447363047606
173,1475.692592563726,10766.0625,7.2993636,0,453.65928987730166,434.3438136418007
174,1475.7130255639568,10719.109,7.2973022,393216,453.6608095135773,434.3443493087067
175,1475.7334586644138,10565.04,7.2897716,393216,453.6600069405527,434.3450389922434
176,1475.7538915653422,10411.118,7.282861,393216,453.6609741452823,434.343152024777
177,1475.7743245665042,10234.673,7.275729,393216,453.659919820663,434.3428006931439
178,1475.7947576681254,10104.111,7.2699523,0,453.6621338995163,434.34333618329117
179,1475.8151905699851,9973.263,7.2643123,0,453.66397037976344,434.34323158298594
180,1475.835623572195,9897.228,7.2607846,0,453.66300403213404,434.3424368151167
181,1475.8560565747466,9831.834,7.2584453,0,453.66204070550685,434.3459826401968
182,1475.8764895776549,9847.758,7.2579174,0,453.6634151176934,434.34320333623515
183,1475.896922580796,9882.552,7.260136,0,453.6632052628347,434.34498470734763
184,1475.9173555844027,9937.691,7.262902,0,453.66183528492394,434.343111119418
185,1475.937788588235,10007.27,7.2657924,0,453.6608046268603,434.3454707096217
186,1475.9582216924246,10106.508,7.270365,393216,453.6618026227533,434.3431613308407
187,1475.9786545969546,10297.769,7.278134,0,453.66013409393815,434.34426431900545
188,1475.9990876019583,10464.729,7.285584,0,453.66129094869893,434.34413677262995
189,1476.0195207071956,10656.48,7.2949386,393216,453.65851882739526,434.3467498922966
190,1476.0399536126642,10732.362,7.2991543,393216,453.6613656463745,434.34669720227674
191,1476.060386618592,10781.895,7.3012414,393216,453.6608125508136,434.34622833119664
192,1476.080819724877,10732.439,7.2982616,393216,453.6616309539939,434.34635367628323
193,1476.101252731387,10615.685,7.29214,393216,453.66174096979853,434.3440172022215
194,1476.1216857383697,10451.189,7.285167,393216,453.6614707667969,434.3456939329909
195,1476.1421187455853,10260.041,7.2770896,0,453.6610225869192,434.3432184160209
196,1476.162551753143,10127.512,7.271106,393216,453.66325327426114,434.345244416895
197,1476.1829848610578,9987.763,7.2651014,393216,453.66442724507476,434.3440781373572
198,1476.2034177693204,9891.705,7.2610235,0,453.6618672172707,434.3432513139706
199,1476.2238507779257,9815.207,7.257251,393216,453.6623566972739,434.34466547990394
200,1476.2442838867719,9827.463,7.257452,0,453.66222008810263,434.34280785171126
201,1476.2647167960822,9888.6,7.2598186,0,453.66082283911305,434.3462207204093
202,1476.2851498056189,9923.917,7.261413,0,453.66295528091166,434.34394145921607
203,1476.3055829156292,9982.596,7.2649927,0,453.6596632512003,434.34673955541354
204,1476.3260158258709,10083.266,7.269106,0,453.6630481787424,434.34413928446224
205,1476.346448936456,10249.903,7.2764015,0,453.663830434099,434.3457786136862
206,1476.366881947397,10424.967,7.283933,0,453.66215147749955,434.346034664963
207,1476.3873148586863,10598.081,7.2917757,0,453.6608197490284,434.3478710950368
208,1476.4077479703192,10734.106,7.297818,0,453.6630733562137,434.3477823978095
209,1476.4281809823078,10784.541,7.299918,0,453.6610639768777,434.3482083477763
210,1476.448613894645,10740.985,7.29781,0,453.66204782230204,434.348591494222
211,1476.4690470072092,10610.045,7.29194,393216,453.66362064640333,434.34668983424615
212,1476.4894800202455,10449.538,7.285072,393216,453.66257288467386,434.3468086231223
213,1476.5099130335147,10303.682,7.2780957,0,453.66436139848474,434.34645223275754
214,1476.530346047126,10143.089,7.2711716,0,453.6611599220745,434.34519077922164
215,1476.5507790610936,10015.961,7.2654853,393216,453.66359021570884,434.34560823479717
216,1476.5712120754106,9891.957,7.2598557,0,453.6623209959801,434.34536316080346
217,1476.5916450900695,9840.341,7.2573996,0,453.662829514455,434.34483048967803
218,1476.6325111204496,9874.021,7.258912,393216,453.66231599716036,434.3459166011604
219,1476.6529441361563,9923.436,7.261243,0,453.6629528000104,434.34612290635863
220,1476.673377152103,9976.883,7.263489,0,453.66512286174816,434.345123844114
221,1476.693810268509,10077.167,7.2686377,393216,453.66265234147266,434.3465908621638
222,1476.7142431851535,10239.242,7.2754836,0,453.66327521972437,434.34620027440104
223,1476.7346763021487,10416.975,7.283321,0,453.66278820971405,434.34665661620636
224,1476.7551093196016,10566.6875,7.2905145,393216,453.6618036538204,434.34869560442917
225,1476.7755422372938,10707.691,7.296842,0,453.66255646262016,434.3492716148451
226,1476.7959753553369,10802.231,7.3031397,128,453.66045291157644,434.3477077005187
227,1476.816408373721,10757.128,7.2989607,393216,453.6626057263913,434.34921936540826
228,1476.836841292461,10638.23,7.2939057,0,453.6636716505445,434.3485940511136
229,1476.8572744114354,10474.263,7.286445,0,453.66427680065,434.3489051229371
230,1476.8777074308673,10321.331,7.2795014,0,453.66433540472724,434.34735465021527
231,1476.8981405505401,10165.576,7.2728243,393216,453.6643575303147,434.3468541408115
232,1476.918573470677,10045.629,7.267222,0,453.6649892716182,434.3458330334645
233,1476.9390064910403,9929.088,7.2617908,0,453.6668134270147,434.3463128830066
234,1476.9594396118773,9867.078,7.2593017,0,453.6662394439305,434.34582625539326
235,1476.9798725329456,9852.594,7.2584805,0,453.66362954914416,434.3455983528828
236,1477.0003055543566,9918.938,7.2612567,0,453.66417341390513,434.3475792893802
237,1477.020738676125,9957.742,7.2664924,128,453.66600543982406,434.34626630753667
238,1477.041171598241,9973.538,7.2641387,0,453.664624124678,434.34801482807
239,1477.0616046206997,10066.332,7.268242,0,453.6657402440922,434.34850038290324
240,1477.0820377435157,10188.829,7.2739587,0,453.66509300337947,434.3466885373324
241,1477.1024706666794,10363.962,7.2814207,0,453.6648783081593,434.3479907374047
242,1477.1229037900703,10559.968,7.290454,0,453.6628516069038,434.35032959881494
243,1477.1433368139333,10689.102,7.2963467,0,453.6634572246596,434.3500246836833
244,1477.163769838029,10770.896,7.300039,0,453.66425429512475,434.34981774833295
245,1477.1842028625833,10751.765,7.29917,0,453.6626745605645,434.3497708562097
246,1477.204635787377,10658.144,7.294932,0,453.66431276943,434.34977063698045
247,1477.2250688125205,10487.944,7.2877855,0,453.66315141761896,434.34820687058306
248,1477.2455019380068,10346.4375,7.2810235,0,453.6633565993075,434.349927006185
249,1477.2659349638488,10167.329,7.2737164,0,453.6645989274876,434.34855109209445
250,1477.2863679901566,10057.074,7.26818,0,453.66462834373897,434.34822437241303
251,1477.3068010166899,9919.228,7.261741,393216,453.6640293849262,434.35147476666754
252,1488.688049588949,10709.675,7.3192286,393216,453.68417113393923,434.3851332230704
253,1488.7084829157247,10624.435,7.3156495,0,453.6826023639644,434.384553893995
254,1488.7289160429646,10437.418,7.3077188,0,453.68349969271446,434.3856592249946
255,1488.7493493704314,10269.787,7.299444,0,453.6837578287958,434.38294390599793
256,1488.7697825983705,10132.63,7.293516,0,453.6850600975384,434.3834060640861
257,1488.7902157265344,10022.538,7.2881894,0,453.68345765355616,434.38576960335575
258,1488.8106490551727,9889.05,7.2827044,0,453.6864307400807,434.384248500479
259,1488.831082284276,9831.257,7.2803855,0,453.6852121147645,434.3830665256798
260,1488.851515413844,9831.875,7.280363,0,453.68554648627963,434.3818361618084
261,1488.8719487434064,9845.095,7.2812524,0,453.686059260536,434.3829869651185
262,1488.8923819736738,9915.265,7.2843246,0,453.6855485360707,434.38549233775007
263,1488.912815104166,9946.777,7.285655,0,453.6839345313382,434.38666275616606
264,1488.9332484351326,10011.169,7.2888527,0,453.6876174206571,434.384500489724
265,1488.9536816663312,10196.782,7.296667,0,453.68498601404923,434.38700015100494
266,1488.974114997989,10353.322,7.304972,0,453.6868746845392,434.38763675542197
267,1488.9945481301183,10548.322,7.313235,0,453.6837811903706,434.3894296687822
268,1489.0149813624812,10665.27,7.318445,0,453.6838809720082,434.38916587019304
269,1489.0354145953024,10744.392,7.3215923,0,453.68394728239764,434.3886599793584
270,1489.0558478285966,10740.1455,7.3215857,0,453.6860150269797,434.389523989172
271,1489.0762810621236,10613.229,7.316043,0,453.6854012607925,434.38882254726565
272,1489.0967142958762,10453.653,7.3093104,0,453.68581211180754,434.3893168307322
273,1489.1171475303345,10291.885,7.301141,0,453.68478119678934,434.38787762497253
274,1489.1375808647936,10153.399,7.295182,0,453.6868989229968,434.387257726866
275,1489.158014099943,10033.889,7.2898912,0,453.68571446939075,434.38611964693416
276,1489.178447235332,9923.65,7.2853208,0,453.6883737036023,434.3872629821143
277,1489.198880571188,9834.839,7.2817,0,453.6887960400971,434.38588398340045
278,1489.219313807269,9840.173,7.2816186,0,453.6860551813144,434.38837140623724
279,1489.239746943822,9848.099,7.2825317,128,453.6868656889781,434.38689476622454
280,1489.2601802808422,9855.718,7.282721,393216,453.68719551919276,434.38698236997584
281,1489.2806135180872,9901.252,7.284922,0,453.6870397335325,434.38816968414613
282,1489.3010466558044,10014.46,7.289491,0,453.68863426340874,434.38960881688524
283,1489.321479993756,10153.079,7.296061,0,453.68737330160167,434.3886919022864
284,1489.341913232165,10331.352,7.304114,0,453.68742646559065,434.3894398681042
285,1489.362346571048,10511.735,7.312679,0,453.6872141762849,434.3903555063728
286,1489.3827797101621,10656.134,7.3191667,0,453.6874280718793,434.3929432036984
287,1489.4032129497355,10739.445,7.322667,0,453.68639698591994,434.39105414657
288,1489.4236462895497,10754.919,7.32377,393216,453.6879365857271,434.3927357166344
289,1489.4440794300608,10644.395,7.3191667,393216,453.6868160015537,434.3930304986608
290,1489.4645126705655,10489.395,7.311951,0,453.68942018242404,434.3908551727175
291,1489.4849460117766,10332.407,7.3040495,393216,453.6887423050229,434.392364046753
292,1489.505379153219,10203.283,7.29818,393216,453.6885775486008,434.391077533803
293,1489.525812394888,10052.376,7.2916355,0,453.68853252468546,434.39070178939926
294,1489.5462457370304,9976.627,7.291836,128,453.6911799331505,434.38810844227373
295,1489.566678879637,9853.779,7.2833166,0,453.6863204304935,434.38989478859105
296,1489.5871122224708,9815.7,7.281561,0,453.6885486278824,434.38958874432114
297,1489.6075454657766,9810.635,7.2817454,0,453.68968117538066,434.38905645607906
298,1489.627978709541,9861.317,7.283819,0,453.68921823675385,434.39082680587404
299,1489.6484119535453,9901.904,7.2856917,0,453.68936800551813,434.39203616259704
300,1489.6688451980153,9984.581,7.2888465,0,453.6888813656169,434.3904244764756
301,1489.689278442951,10120.912,7.2950583,0,453.6861617283335,434.3913522487994
302,1489.7097116881123,10290.936,7.302786,0,453.6891970707851,434.39196683910234
303,1489.7301449337465,10475.71,7.3117085,0,453.6890548467065,434.3935923807094
304,1489.7505781796062,10628.462,7.3186793,0,453.6870903704464,434.39327509522764
305,1489.771011425939,10736.465,7.324011,0,453.68878414423716,434.39443785711853
306,1489.8118779197684,10663.653,7.3207035,0,453.68805284698396,434.39248519918743
307,1489.832311167258,10532.9,7.31433,393216,453.6887672523878,434.3921210856845
308,1489.8527444149877,10360.9795,7.3069615,0,453.6871100605681,434.3924975790781
309,1489.8731777631765,10211.852,7.2992964,0,453.69018918913827,434.3923553473824
310,1489.8936109118367,10112.374,7.2948976,393216,453.6884141710523,434.39278835219017
311,1489.9140441607306,9984.672,7.2901545,393344,453.6894983918725,434.39100848556996
312,1489.9344775100835,9882.602,7.2848234,0,453.6894497457514,434.3925201340914
313,1489.954910659675,9836.022,7.281769,0,453.688662319721,434.392607432966
314,1489.9753440099666,9840.651,7.2821703,393216,453.6900320992776,434.39308612579555
315,1489.9957772602502,9851.899,7.283732,0,453.69013429625505,434.39292025576606
316,1490.0162104112387,9892.221,7.285229,0,453.69195793635504,434.3924785085553
317,1490.0366437624616,9962.389,7.288566,0,453.6907895974397,434.39376008582764
318,1490.0570770139093,10116.284,7.295426,0,453.6899255726938,434.3945859765094
319,1490.077510166062,10274.572,7.302898,128,453.69187188005475,434.39193865659496
320,1490.097943518449,10452.451,7.311157,0,453.6864318727506,434.393677884002
321,1490.1183767710609,10622.466,7.31851,393216,453.6902271461748,434.3945400497781
322,1490.1388101241464,10734.763,7.3236275,0,453.6886152357632,434.39421548034306
323,1490.159243277696,10754.964,7.324349,0,453.6897861767231,434.3938957470107
324,1490.179676531472,10698.453,7.3221536,393216,453.68998282157827,434.39589185464473
325,1490.2001098857218,10575.509,7.316495,0,453.68853509779143,434.3936575149772
326,1490.2205430404356,10393.972,7.308922,0,453.68965446455644,434.3941381579826
327,1490.2409762953757,10226.399,7.3004775,393216,453.69131046071885,434.39432874270653
328,1490.2614096507896,10080.348,7.293756,0,453.6889127325914,434.3932511098013
329,1490.2818429064355,9970.44,7.2891235,0,453.69147091219276,434.39323310923913
330,1490.3022760627719,9876.707,7.284445,393216,453.6908533112474,434.39209018208896
331,1490.3227093191163,9855.124,7.283597,0,453.6922732478769,434.39382481034266
332,1490.3431426761526,9864.878,7.2841225,0,453.69080304734933,434.3929375181089
333,1490.3635759334284,9876.37,7.2843914,0,453.69140703282176,434.39311590483334
334,1490.384009190937,9934.239,7.2869964,0,453.69077565481405,434.3931436199936
335,1490.4044423489104,9958.334,7.288925,393216,453.6911202442085,434.3943703839555
336,1490.4248757073437,10086.406,7.2943354,0,453.69048351006376,434.3962486133419
337,1490.4453089662493,10267.303,7.3019147,0,453.692237745609,434.39528345132567
338,1490.465742125387,10430.186,7.3106866,0,453.69075455841994,434.3955547783416
339,1490.4861754847516,10590.315,7.31768,0,453.6907403981253,434.39609600184707
340,1490.5066087448213,10797.281,7.3270183,0,453.68925586679717,434.3974908160438
341,1490.527041905123,10794.067,7.3265505,0,453.691293216444,434.39554724104113
342,1490.5474752656519,10754.832,7.325605,0,453.6904014510281,434.39512274764553
343,1490.5679085268857,10614.726,7.319128,393216,453.6898712994029,434.39834941559036
344,1490.588341888113,10441.359,7.3117723,0,453.6889560632793,434.3976256816024
345,1490.6087750500446,10276.027,7.3032007,8192,453.6915161155689,434.39725989845897
346,1490.6292083122098,10146.244,7.2974987,0,453.68955290253683,434.39591480507505
347,1490.6496416748341,10008.061,7.291935,0,453.6911129477519,434.3934161425586
348,1490.670074837697,9867.726,7.2849493,0,453.692788772735,434.3937437240918
349,1490.6905081010264,9827.374,7.2833114,393216,453.69194175787544,434.3936076332849
350,1490.710941464582,9831.511,7.283563,0,453.69176911552705,434.3946223603061
351,1490.7313746288419,9858.34,7.2843943,0,453.6923830705965,434.39519432236904
352,1490.7518079933361,9885.249,7.286047,0,453.68905606278815,434.3964453952076
