,time,flux,flux_err,quality,centroid_col,centroid_row
64,1473.485781370735,35611.168,9.120582,0,57.981070240274434,127.96813240748563
65,1473.5062143367395,35616.406,9.120486,0,57.98151515573525,127.96805064019799
66,1473.526647303086,35625.625,9.121604,0,57.980881977942936,127.96729690412022
67,1473.5470802696727,35635.74,9.121515,0,57.981437286868655,127.96817738913937
68,1473.5675133367185,35603.633,9.120231,0,57.9814986890668,127.96745542373291
69,1473.587946204003,35600.22,9.120386,0,57.982270998087024,127.96787903535977
70,1473.6083791716374,35608.625,9.120719,0,57.98131083485013,127.96875541187552
71,1473.6492452079474,35604.746,9.121045,0,57.981902527624435,127.96845828480296
72,1473.6696780766288,35593.71,9.120537,0,57.981003154493784,127.96964576195214
73,1473.6901111456536,35585.38,9.120467,0,57.98205684307119,127.9690094127318
74,1473.7105441149179,35555.645,9.119462,0,57.98166586378606,127.9687973085367
75,1473.7514100546105,35575.703,9.120287,0,57.98147869700907,127.96941354953388
76,1473.7718430249151,35572.57,9.121206,0,57.98130308638199,127.97059173183756
77,1473.7922759955763,35545.633,9.11993,0,57.981843770591055,127.96945302455919
78,1473.812708966463,35562.26,9.120443,0,57.982322418753256,127.96977044634733
79,1473.8331419378228,35526.086,9.119902,0,57.98193862339943,127.96986647298345
80,1473.8535750095325,35541.137,9.120189,0,57.981977991611835,127.97027047716742
81,1473.8740078814735,35539.742,9.120321,0,57.982493644758954,127.9701284749668
82,1473.914873826514,35536.24,9.120371,0,57.98183318135516,127.97046304297861
83,1473.9353067994962,35531.082,9.120712,0,57.98269873216674,127.97005846274067
84,1473.9557398727193,35513.31,9.12049,0,57.98236589021472,127.97001726006238
85,1473.9761727464065,35546.453,9.121722,0,57.98219700473055,127.97098133317067
86,1473.9966057204365,35548.92,9.1218195,0,57.982062075885835,127.97103778720631
87,1474.0374716694423,35539.316,9.121216,0,57.982197236651956,127.97107128837769
88,1474.0579046444036,35548.797,9.121573,0,57.98245419207894,127.97082051410204
89,1474.0783377197222,35574.93,9.122673,0,57.982619473545626,127.97111837312333
90,1474.0987705953885,35585.137,9.122834,0,57.9823882194173,127.97136427277054
91,1474.1192035713975,35578.402,9.122295,0,57.982624717394366,127.97124125777944
92,1474.1396366477638,35608.56,9.123631,0,57.98296966715955,127.971491905604
93,1474.1600695243615,35625.477,9.123582,0,57.982581024798236,127.97140040959297
94,1474.180502601419,35652.31,9.126477,0,57.98211059484782,127.97131615408723
95,1474.2009355787159,35640.906,9.123948,0,57.98297361105247,127.97204013991897
96,1474.221368556362,35652.94,9.124445,0,57.98283617922946,127.9722427086738
97,1474.24180153435,35641.098,9.124501,0,57.98268202229051,127.97219249665052
98,1474.2622345126947,35657.996,9.125912,0,57.983085489551705,127.9719550321445
99,1474.2826674913886,35690.01,9.126067,0,57.9836152455181,127.97262417197646
100,1474.3031005704252,35657.062,9.125188,0,57.98320979309668,127.97220426896983
101,1474.3235334498168,35677.773,9.125546,0,57.982641511655444,127.97234121443392
102,1474.3439665294427,35706.38,9.126676,0,57.98341616969532,127.97182861206252
103,1474.3848323898492,35716.785,9.1269045,0,57.983703624395545,127.97257454825363
104,1474.4052654705156,35719.87,9.126982,0,57.98287427790222,127.97233505657739
105,1474.4256984515378,35706.65,9.126666,0,57.98363391921272,127.97269967786397
106,1474.4461313329084,35721.195,9.127141,0,57.98381382863329,127.9729234225174
107,1474.4665644146298,35692.656,9.129448,0,57.98368284755979,127.9726495329479
108,1474.486997396576,35744.145,9.128102,0,57.98413013841251,127.97267919185241
109,1474.5074302789944,35701.953,9.126455,0,57.98378073084757,127.97284726795483
110,1474.5278633617563,35696.59,9.126596,0,57.98436508544813,127.97282930660828
111,1474.5482963447575,35702.312,9.126256,0,57.98376439833458,127.97384108369697
112,1474.568729328108,35689.844,9.126059,0,57.984452727175245,127.97344184806849
113,1474.6095952959658,35672.324,9.125763,0,57.984094142231626,127.97343939195908
114,1474.6300282802476,35669.555,9.125504,0,57.98460078215185,127.97396893430297
115,1474.6504612649878,35662.816,9.125674,0,57.98397414052679,127.97388821130251
116,1474.6708942500845,35683.023,9.126064,0,57.98424049484682,127.97376726994678
117,1474.6913272355305,35688.44,9.126322,0,57.98433418596709,127.97461938935166
118,1474.7117602212093,35658.637,9.125299,0,57.98486749909341,127.97393486903054
119,1474.7321933072308,35650.7,9.125163,0,57.984868134460925,127.97411937398658
120,1474.7526261937237,35653.016,9.125186,0,57.98468794435966,127.97434661478354
121,1474.773059180443,35672.953,9.12626,0,57.983965107684455,127.97465995258085
122,1474.7934922675195,35665.016,9.12536,0,57.98469016912855,127.97477950542317
123,1474.8139251549437,35653.94,9.12499,0,57.98397524236179,127.97457748289511
124,1474.834358142718,35666.086,9.125555,0,57.984265515184774,127.9748744444556
125,1474.854791230835,35672.47,9.12542,0,57.98459230149672,127.97477474812612
126,1474.8752242193077,35701.477,9.126903,0,57.98438308498057,127.9760155899992
127,1474.8956571080053,35698.844,9.126359,0,57.985190391289244,127.9755854752869
128,1474.9160901971773,35725.25,9.12711,0,57.9843791724461,127.9751061926899
129,1474.9365231865813,35716.824,9.126946,0,57.984819401268396,127.97573690495136
130,1474.9569561763274,35698.03,9.1265,0,57.98481698988364,127.97571968653247
131,1474.9773891665463,35704.297,9.126722,0,57.98447911840552,127.97597665551879
132,1474.9978221569982,35714.746,9.127096,0,57.984982291505204,127.9756397420833
133,1475.0182552477927,35721.33,9.127168,0,57.984397935174734,127.9759819925816
134,1475.0386881389422,35710.24,9.126518,0,57.98497418996204,127.97678274718348
135,1475.0591211304418,35713.215,9.126801,0,57.98474214679472,127.9761071262976
136,1475.0795542221676,35737.31,9.127421,0,57.98453106034115,127.97692702010625
137,1475.120420206913,35725.316,9.127385,0,57.98535957267933,127.97633405923787
138,1475.1408531996858,35717.547,9.1268835,0,57.984870843336054,127.97645667694698
139,1475.1612860929308,35718.99,9.127204,0,57.98454773373318,127.97733218439029
140,1475.1817191864102,35689.754,9.126544,0,57.98496793466125,127.97709901330707
141,1475.2021521802308,35702.0,9.126589,0,57.98565829071997,127.97719861448569
142,1475.222585074407,35707.316,9.126654,0,57.98487930207269,127.9773955864391
143,1475.2430181689342,35687.484,9.125455,0,57.98603585587514,127.97769089781934
144,1475.2838840590266,35666.64,9.1256,0,57.984765641230304,127.977203601512
145,1475.3247500504003,35638.523,9.124468,0,57.98585104317082,127.97709234473554
146,1475.3451831466737,35654.996,9.125097,0,57.98504257040954,127.97695410428761
147,1475.3656161432955,35659.562,9.125834,0,57.98536113398009,127.97780590525157
148,1475.3860491401429,35660.848,9.125039,0,57.985335115204855,127.97738210910248
149,1475.4064821373468,35648.434,9.12475,0,57.98460353484475,127.97746011543622
150,1475.4269151350163,35637.16,9.124815,0,57.98562925677818,127.97772462294587
151,1475.4473481329114,35679.797,9.125635,0,57.984560528144065,127.97835516080521
152,1475.467781131163,35656.83,9.125214,0,57.9855423687314,127.97807046270374
153,1475.488214129764,35628.63,9.124323,0,57.98577277128582,127.97792734842135
154,1475.5086472287076,35658.363,9.1252,0,57.98563939103578,127.97861766518663
155,1475.529080228007,35641.656,9.124724,0,57.98617734005606,127.9781869422794
156,1475.5495131276548,35681.81,9.126796,0,57.985698848572284,127.97800607257199
157,1475.5699462275297,35696.21,9.127881,0,57.985163823966346,127.97855314735821
158,1475.5903792278768,35716.918,9.127906,0,57.98627817084944,127.97839007517139
159,1475.6108121285724,35726.527,9.1283455,0,57.986141823617615,127.97789258817605
160,1475.631245229495,35749.594,9.129617,0,57.98585323260923,127.97894589693
161,1475.65167823089,35730.555,9.128778,0,57.98619111989378,127.97845266614996
162,1475.6721111325169,35734.293,9.130146,0,57.98620837141335,127.97889218252779
163,1475.7129772369299,35767.31,9.130385,0,57.985711472154215,127.97859938754267
164,1475.7334103395988,35769.227,9.131344,0,57.98518461162901,127.97868055090228
165,1475.7538432426227,35789.734,9.131404,0,57.98533843511158,127.97912025815137
166,1475.7742762459966,35787.535,9.132243,0,57.985216114618275,127.97920397162895
167,1475.7947093497132,35820.215,9.132974,0,57.98616085195417,127.97963136102811
168,1475.8151422537849,35811.086,9.132951,0,57.986694320758,127.97911735125133
169,1475.83557525809,35820.15,9.133702,0,57.986703473627806,127.97875491447265
170,1475.8560082628537,35861.43,9.134518,0,57.98614077604918,127.97908332697419
171,1475.8764412679739,35857.594,9.133904,0,57.9864027863932,127.98024598046706
172,1475.8968742734432,35876.266,9.134317,0,57.98666923616815,127.97962275766831
173,1475.9173072791455,35865.645,9.134685,0,57.985849912391494,127.9796011326685
174,1475.937740285306,35870.223,9.134718,0,57.98632439783685,127.98012526229247
175,1475.9581733917075,35853.055,9.1340275,0,57.98639395759384,127.9803770042262
176,1475.9786062984494,35856.65,9.13414,0,57.9863232579605,127.980156888047
177,1475.999039305665,35872.266,9.13472,0,57.98618639217267,127.98060181674303
178,1476.0194724131143,35858.965,9.134648,0,57.98686448339463,127.98134663115349
179,1476.0399053209112,35869.523,9.134954,0,57.986351224697316,127.98038875392729
180,1476.0603383290509,35856.047,9.134083,0,57.986527098462496,127.97991352818019
181,1476.0807714375478,35845.438,9.134161,0,57.98604195305937,127.98108575570426
182,1476.101204446386,35849.777,9.134203,0,57.98697639012707,127.98085864843931
183,1476.1216374555806,35856.656,9.134365,0,57.98654872525326,127.98075039535674
184,1476.1420704651246,35856.457,9.134316,0,57.98691649366029,127.9813529050011
185,1476.1625034750105,35837.973,9.133429,0,57.98688661970362,127.98094834221071
186,1476.2442356179527,35825.21,9.133261,0,57.98687573554384,127.98154783035471
187,1476.2646685294749,35847.145,9.134096,0,57.987589713005285,127.9816821846566
188,1476.2851015414562,35833.96,9.133405,0,57.98772080652519,127.98098337697749
189,1476.3055346536785,35838.426,9.135159,0,57.987592542681284,127.98177421297645
190,1476.3259675663649,35841.594,9.133305,0,57.987376499641414,127.98175499763776
191,1476.3464006792783,35847.477,9.135312,0,57.98764201336012,127.98218462550946
192,1476.3668336925475,35850.855,9.135547,0,57.98638484607999,127.98158411571312
193,1476.3872666061652,35844.09,9.134943,0,57.98749963704913,127.9813559929454
194,1476.4076997202428,35863.492,9.136199,0,57.98661591339616,127.9823808532475
195,1476.4281327345598,35870.58,9.136481,0,57.98723126061319,127.98247875424244
196,1476.4485656492252,35863.934,9.136406,0,57.987368526931675,127.98240184060928
197,1476.4689987642341,35875.637,9.136661,0,57.986812890916006,127.98234380670533
198,1476.4894317795988,35854.76,9.13601,0,57.987124062897614,127.9821037504205
199,1476.5098647953128,35880.895,9.136847,0,57.987798301152914,127.98254321766225
200,1476.5302978113687,35884.01,9.136784,0,57.98730340612347,127.98319106882938
201,1476.550730827781,35867.125,9.136439,0,57.98736417810914,127.9821669165361
202,1476.5711638445428,35900.62,9.137442,0,57.98727252319855,127.9826693087728
203,1476.59159686153,35875.785,9.136585,0,57.986969819874915,127.98321407885088
204,1476.6324628967996,35877.895,9.136706,0,57.98821477767074,127.9834015836005
205,1476.652895914951,35892.8,9.13758,0,57.98747986021457,127.9833649698899
206,1476.6733289333424,35884.035,9.137243,0,57.988946925382166,127.98303528066137
207,1476.693762052193,35881.875,9.137168,0,57.988203555265905,127.98358617659237
208,1476.7141949712823,35847.184,9.136137,0,57.98836383937704,127.98309697506893
209,1476.7346280908387,35902.19,9.138495,0,57.98881496118924,127.9830165724627
210,1476.7550611106199,35880.71,9.137324,0,57.988528820502005,127.98396468716393
211,1476.7754940308732,35856.03,9.136474,0,57.98840808345355,127.98361455693139
212,1476.795927151361,35867.66,9.136785,0,57.98816524850421,127.98343299625084
213,1476.81636017219,35841.21,9.135826,0,57.98844495511837,127.98409870455384
214,1476.836793093491,35852.848,9.136306,0,57.98840627910143,127.9842042416045
215,1476.8572262150265,35857.215,9.136398,0,57.988555639476004,127.98501747603446
216,1476.8776592369031,35827.383,9.135692,0,57.988363268535366,127.98370109053126
217,1476.8980923592535,35822.062,9.135499,0,57.98845507336021,127.9841856110792
218,1476.9185252818352,35826.305,9.135285,0,57.98858367420163,127.98447449331788
219,1476.9389583047596,35823.492,9.135363,0,57.988977974362854,127.98447416508617
220,1476.9593914280413,35838.348,9.135697,0,57.98968264882519,127.98456422336267
221,1476.9798243516707,35822.57,9.13548,0,57.98840392113479,127.98481933624473
222,1477.0002573756428,35818.637,9.135397,0,57.98862797396981,127.98474621542877
223,1477.0206904999723,35810.633,9.134864,0,57.98876219140309,127.98543294757738
224,1477.0411234246494,35826.188,9.135523,0,57.98907437864009,127.98490361884576
225,1477.0615564496693,35828.793,9.136323,0,57.989719492087744,127.984767459212
226,1477.0819895750465,35846.516,9.1364975,0,57.98879580048113,127.98471037173903
227,1477.1228556268397,35890.04,9.137618,0,57.98929279413399,127.98507638162998
228,1477.1432886532639,35897.67,9.138665,0,57.9882688829111,127.98553907364537
229,1477.1637216800373,35864.4,9.137545,0,57.98867122734416,127.98497536491057
230,1477.1841547071526,35880.305,9.138319,0,57.98863676505788,127.98542485949673
231,1477.2045876346237,35872.156,9.138151,0,57.98870797006246,127.98564371877737
232,1477.2250206623285,35903.434,9.138956,0,57.98922986255398,127.98572775313633
233,1477.2454537904923,35914.137,9.1394005,0,57.988929074588164,127.98551238750741
234,1477.265886819012,35916.547,9.139603,0,57.98890056076294,127.98611487344924
235,1477.2863198478808,35910.953,9.139476,0,57.98890756207762,127.98610788208609
236,1477.3067528770916,35923.035,9.139757,0,57.98928408469778,127.98626827982494
237,1488.6880039064126,35625.1,9.149343,0,58.010177102612396,128.0291175111229
238,1488.708437239242,35664.402,9.150477,0,58.009706447587796,128.02940741964503
239,1488.7288703727681,35637.1,9.150086,0,58.01055720563682,128.02922867015315
240,1488.7493037062886,35660.273,9.150727,0,58.01014857193763,128.03016571618534
241,1488.7697369405141,35659.18,9.151254,0,58.01068740215654,128.0301882351297
242,1488.7901700749644,35662.47,9.15209,0,58.010379165801965,128.0310532417004
243,1488.8106034096563,35666.734,9.152246,0,58.01119193580402,128.03163320306868
244,1488.8310366448131,35653.742,9.151836,0,58.0108281370229,128.03134923076553
245,1488.8514697804349,35656.418,9.15192,0,58.010756571174554,128.0315819510921
246,1488.8719031165165,35667.695,9.152897,0,58.010944234346304,128.03279308861272
247,1488.8923363528374,35671.453,9.15223,0,58.01184534906504,128.03326510249622
248,1488.912769489616,35668.895,9.152456,0,58.01197269302709,128.03278889598153
249,1488.9332028266363,35682.6,9.153077,0,58.01232321928025,128.03335970669195
250,1488.9536360641214,35652.168,9.152049,0,58.01187341338038,128.03382652127146
251,1488.9740694020657,35648.676,9.151956,0,58.01161112701236,128.03453270267946
252,1488.9945025402485,35644.484,9.152069,0,58.012537711251966,128.0343597150136
253,1489.0149357788978,35632.24,9.151705,0,58.012851191829036,128.03486537454737
254,1489.0353690180054,35666.273,9.152513,0,58.01225337327373,128.03479955613298
255,1489.0558022573532,35645.074,9.151682,0,58.01237411688974,128.0350005946228
256,1489.0762354971666,35645.688,9.151811,0,58.01286246532109,128.03542439510372
257,1489.0966687374384,35627.98,9.15145,0,58.01270408599802,128.03624027244598
258,1489.1171019779504,35628.88,9.151529,0,58.01320864247422,128.03643823883942
259,1489.1375353189287,35619.062,9.151499,0,58.013102593705035,128.0361582159654
260,1489.1579685601318,35602.24,9.151165,0,58.01385646877013,128.03668208045542
261,1489.1784017018072,35611.168,9.151328,0,58.01367207354843,128.03731853658218
262,1489.1988350439497,35619.137,9.151809,0,58.01359776647129,128.03751489440307
263,1489.219268286317,35616.66,9.152138,0,58.01391277873239,128.0376407098068
264,1489.260134772463,35607.08,9.151363,0,58.01451228226269,128.038232581498
265,1489.2805680159945,35625.9,9.152645,0,58.01439187807316,128.0384930330774
266,1489.3010011599981,35609.395,9.151597,0,58.01453481524926,128.03860266949982
267,1489.321434504469,35605.34,9.152046,0,58.01472527266304,128.0382866458059
268,1489.3418677491645,35627.473,9.15254,0,58.01484682436836,128.03909544719428
269,1489.3623010943338,35628.773,9.152653,0,58.01464673467904,128.0389100057737
270,1489.3827342397344,35670.258,9.15472,0,58.01397701828384,128.03923327050117
271,1489.403167485827,35652.676,9.153958,0,58.0145737921389,128.03996559495195
272,1489.4236008319276,35671.902,9.1547165,0,58.014775900370026,128.03961581913177
273,1489.464467225749,35702.715,9.155412,0,58.015211267759284,128.0404752254851
274,1489.4849005730139,35696.805,9.155772,0,58.01537945245925,128.0403448408463
275,1489.5053337209756,35732.91,9.156989,0,58.01483719736584,128.04060123004894
276,1489.5257669691637,35724.07,9.156789,0,58.0153460717942,128.04069738089774
277,1489.5462003175926,35767.395,9.158611,0,58.015135448473664,128.04087056663593
278,1489.5666334667185,35775.027,9.158313,0,58.0156449490654,128.0410044214746
279,1489.5870668158386,35784.77,9.159123,0,58.016761473859034,128.0414643043525
280,1489.6075000656638,35789.938,9.159102,0,58.01523133240057,128.04180914900707
281,1489.6279333157145,35800.2,9.159532,0,58.01632988091296,128.04066466309678
282,1489.648366566238,35797.473,9.159647,0,58.01675807927006,128.0416800823794
283,1489.6687998172274,35815.06,9.160053,0,58.01570435864754,128.04185141584182
284,1489.6892330684495,35823.746,9.160392,0,58.017045364779676,128.0414892253409
285,1489.7096663198972,35839.387,9.160891,0,58.01659111715276,128.04160966895822
286,1489.7300995720507,35814.477,9.160418,0,58.01694613597784,128.04221491916175
287,1489.7505328244297,35841.617,9.160631,0,58.01648887632912,128.04188619649128
288,1489.7709660772816,35822.027,9.16035,0,58.016506896978576,128.04236990343298
289,1489.8118325839168,35793.508,9.16034,0,58.01645485599048,128.04268001621475
290,1489.8322658376928,35820.51,9.160638,0,58.01702274876827,128.04300505356227
291,1489.8526990921746,35806.508,9.160136,0,58.017172509702036,128.04355522374044
292,1489.8731324468827,35790.84,9.159499,0,58.017076757841494,128.0434131366817
293,1489.8935656018293,35809.945,9.160209,0,58.01661065403149,128.04370431791315
294,1489.9139988572424,35769.387,9.158931,0,58.01704928847428,128.04371383453815
295,1489.9548653694583,35786.637,9.159703,0,58.016878843863765,128.04419160447696
296,1489.9752987260363,35799.227,9.159753,0,58.01794906736985,128.04439220132588
297,1489.995731983072,35777.9,9.159333,0,58.01750113358607,128.04428482733127
298,1490.0161651403469,35789.86,9.160233,0,58.017059215482334,128.04456072024828
299,1490.036598498089,35766.81,9.159006,0,58.017382570297904,128.04442183005955
300,1490.0570317562888,35783.39,9.159514,0,58.01747368847494,128.0449405843811
301,1490.077464914728,35776.566,9.159275,0,58.01723445216515,128.04482220996132
302,1490.0978982736342,35787.617,9.159649,0,58.01755011239599,128.04457748664427
303,1490.1183315329981,35797.76,9.160338,0,58.01696733804996,128.04530734675438
304,1490.138764892603,35788.395,9.159792,0,58.01752875701623,128.04535800972246
305,1490.1591980526719,35808.723,9.160116,0,58.01781527271377,128.04487647776418
306,1490.1796313132,35791.938,9.160116,0,58.01767425176603,128.0459246604454
307,1490.220497835202,35815.31,9.160818,0,58.017721160669154,128.04513851574504
308,1490.2409310966614,35822.67,9.160879,0,58.01789367461021,128.04612125369954
309,1490.2613644588273,35828.082,9.161559,0,58.01794471214396,128.0456249005464
310,1490.2817977209925,35825.414,9.161164,0,58.01785199347275,128.0460131753064
311,1490.302230883848,35865.51,9.162873,0,58.01863968797173,128.0462881836883
312,1490.3226641469446,35830.758,9.161152,0,58.01822722680691,128.04610267431306
313,1490.3430975105002,35857.383,9.162048,0,58.01897256659701,128.04604089141594
314,1490.3635307742952,35835.066,9.161511,0,58.01862726713058,128.04723661482663
315,1490.3839640385559,35834.54,9.16156,0,58.01867149976192,128.04667100875514
316,1490.4043972032814,35837.59,9.164149,0,58.01836756984331,128.04683910867183
317,1490.424830568234,35850.582,9.162257,0,58.01866988110767,128.0467736753849
318,1490.4452638336588,35846.02,9.16191,0,58.01937012494172,128.04736393535433
319,1490.4656969995485,35839.137,9.1618185,0,58.0182198473092,128.0474253324571
320,1490.4861303656653,35836.18,9.161881,0,58.01864705413075,128.0471976960526
321,1490.5065636322543,35831.37,9.161678,0,58.019167460631856,128.0474503851528
322,1490.526996799308,35826.934,9.16171,0,58.018994746365166,128.0473362838345
323,1490.547430166589,35825.96,9.161401,0,58.019110204765916,128.04802143358697
324,1490.5678634343421,35798.06,9.161085,0,58.01981948905209,128.04776452426313
325,1490.5882968025544,35798.47,9.160981,0,58.01977392106457,128.04808186057625
326,1490.6087299710052,35786.4,9.160959,0,58.01933098820499,128.04800638887937
327,1490.6291632399225,35787.445,9.161069,0,58.019054580730206,128.04821224558228
328,1490.649596609066,35788.03,9.16062,0,58.01896068299421,128.04839706122775
329,1490.6700297789139,35785.902,9.160554,0,58.019758750207295,128.04833547966408
330,1490.6904630487625,35755.28,9.15966,0,58.02016070853252,128.0489494075205
331,1490.710896419303,35740.49,9.159407,0,58.01946717284702,128.04848042548463
332,1490.7313295900822,35757.918,9.159945,0,58.0198600038646,128.04824451990555
333,1490.7517629613285,35770.85,9.160511,0,58.01927414623159,128.04904727068816
334,1490.7721962327996,35755.652,9.159787,0,58.019769582612994,128.04905584290873
335,1490.792629404743,35760.934,9.159761,0,58.02015405478117,128.04981412873593
336,1490.8130627771534,35757.574,9.159606,0,58.01996573124832,128.04936005965274
337,1490.8334960497887,35789.83,9.160271,0,58.02068246476046,128.049601602978
338,1490.8539293231297,35788.76,9.1604595,0,58.02043415351922,128.04987791452785
339,1490.8743625964707,35798.86,9.160628,0,58.02028350035479,128.05021011570724
340,1490.894795870503,35795.062,9.160714,0,58.02060595915008,128.04965798557734
341,1490.9152291447754,35793.574,9.160528,0,58.020551358851954,128.04998366539542
342,1490.9356624192806,35789.48,9.160268,0,58.02036154763316,128.05047551906645
343,1490.956095694477,35802.395,9.160921,0,58.01994681489081,128.05056994861852
344,1490.9765289699135,35804.0,9.16072,0,58.02051871462969,128.05025274153462
345,1490.9969622455828,35820.14,9.161727,0,58.02132797560865,128.05022055158074
346,1491.0173955217106,35828.51,9.16175,0,58.021230369903925,128.05108335483172
347,1491.037828898312,35833.582,9.162028,0,58.01993927755831,128.05096326757564
348,1491.0582620753776,35896.28,9.164092,0,58.02023371853736,128.05113514645134
349,1491.0786953526695,35881.746,9.163543,0,58.020623465000334,128.05105952457717
350,1491.099128730435,35880.49,9.163276,0,58.02022431252,128.05136829110785
351,1491.1195619086648,35874.977,9.163108,0,58.02041687272939,128.05109097566802
352,1491.1399952871216,35909.418,9.164167,0,58.020897800967184,128.0520973636321
353,1491.1604285660505,35877.168,9.163361,0,58.02114137239465,128.05196219618736
354,1491.1808617452116,35915.098,9.164523,0,58.02076111134755,128.05216856811202
355,1491.2012951248325,35911.258,9.164441,0,58.020547138980874,128.05148794952925
356,1491.2217284049257,35950.785,9.166795,0,58.02180397676654,128.05166473728568
357,1491.2421615854837,35921.797,9.164712,0,58.02075634644457,128.05179484411514
358,1491.2625949662688,35896.312,9.164122,0,58.02170615387588,128.05242917630432
