,StdDeviation,Skew,Kurtosis,EtaE,StetsonK,Amplitude,Beyond1Std,Beyond2Std,Beyond3Std,MagnitudePercentageRatio,Cusum
1,0.0014859335784329361,-1.1219057474469925,0.7039990871953092,1.7536680500533564,0.8289753162173401,0.0019257794835283448,0.16666666666666666,0.0,0.0,0.19302565460129503,0.3783737335885491
2,0.000590147624132233,-1.092446060819044,0.6030489111751898,1.6045040563993231,0.8502012808149242,0.0007069628430418362,0.2,0.0,0.0,0.24694164681056177,0.38022157169251364
3,0.00042712839962090075,-0.5005250010189171,-1.4816878131221047,1.3539981394749843,0.8648928463496255,0.0005148834882469089,0.16666666666666666,0.0,0.0,0.16700549177433643,0.39476776814142317
4,0.01545059571040633,-1.0049610583027642,0.2685405966402392,1.2467938181189588,0.861200187496615,0.019637079857973916,0.16666666666666666,0.0,0.0,0.3391283655776448,0.3930823076829788
5,0.0014343575564600363,-1.5435745738423998,1.256460819368857,1.1693166263854669,0.818567829620709,0.0020720567605589935,0.2,0.1,0.0,0.036778348622622394,0.3882808141404457
6,0.004435772814499645,-0.8775235130853266,-0.2253038799222784,1.0455353732780088,0.8899841886072906,0.005917385334138103,0.14285714285714285,0.0,0.0,0.2803528190284645,0.41198262514648365
7,0.0012204018307158246,-0.7609045656424352,-1.014135091997189,1.7960420455416213,0.8999924340042199,0.0014124343707315745,0.2,0.0,0.0,0.31217278323024705,0.4024888523326214
8,0.0018879902148984233,-0.2471165263633103,-2.2808091321765667,1.3285751356537603,0.935314671887891,0.0021441264343362576,0.5,0.0,0.0,0.4272415177559852,0.4269107867981568
9,0.007535546724312293,-1.0026265906968572,-0.8111223147822422,2.0890893614877557,0.898138604157464,0.008842345173308175,0.16666666666666666,0.0,0.0,0.26218653075938897,0.40994231105270523
10,0.00298718839337814,-0.7236482789771888,-1.705717539866317,1.7199504947201034,0.9304173091143422,0.0033471747829274534,0.2,0.0,0.0,0.3434258162848035,0.4160952701244207
11,0.0018783048079057093,-1.4518389429483556,1.7831398562289102,1.771899186434754,0.8367410761530076,0.0022444341267551238,0.2,0.0,0.0,0.2069891789629037,0.3742019851685124
12,0.006388547593489459,-1.3432973617487494,0.12590371958833302,1.3151953871755266,0.8444660937293453,0.008132432426286584,0.25,0.0,0.0,0.08547849205611971,0.39496284968531753
13,0.015102124317421807,-1.3372846664759621,-0.15518521458878887,1.1913520395474912,0.8539169025985982,0.017563094559195136,0.25,0.0,0.0,0.07829526347848581,0.39938306078746966
14,0.0013830100488794136,-0.9116416469627349,-0.9924291654040989,2.195618658151822,0.8968728038904645,0.0014487859476233211,0.25,0.0,0.0,0.3863220229468715,0.38835731606658175
15,0.0009862674289930736,-1.144523501127665,-0.0013406081904276945,1.4301034816581932,0.8442594931822508,0.0012759471728234217,0.14285714285714285,0.0,0.0,0.15415948625712986,0.3908162041049284
16,0.0006442367398482147,0.29561990194658944,-1.8594906016834019,1.7505639422120696,0.8609978546381201,0.0007361792383147048,0.5,0.0,0.0,0.1336959275502526,0.3929899557884125
17,0.0006632571913457816,-0.5169399141795432,-2.9367993929512863,1.601659460346996,0.9589105996814773,0.0006880302892877665,0.2,0.0,0.0,0.4318413237418746,0.4288378570476455
18,0.0019006443437528267,-0.31581183392274587,-1.690985788325059,0.545491957908754,0.9199305412340252,0.002421649828974637,0.45454545454545453,0.0,0.0,0.293653107926303,0.43855967788546146
19,0.0007518322111707149,-0.3747113937415787,-1.5094523627902463,1.812278314247722,0.8593639052922094,0.0008712819253826609,0.2,0.0,0.0,0.32783747753947645,0.38431922192719664
20,0.01956680351322562,-2.464449406120653,6.48090592266243,1.0937370573663525,0.7182964571862446,0.03360399928106794,0.08333333333333333,0.08333333333333333,0.0,0.031247419619784278,0.3438582497577934
21,0.0015557913056220758,-1.1911478306044827,0.8785807422581904,1.9879606150436582,0.8509935101125432,0.001862020552497512,0.2,0.0,0.0,0.23822375070053042,0.38057586740319016
22,0.0013912408446448007,-0.9184189558840923,0.28048122867243475,0.7840930047250148,0.7823281434254916,0.0021277632786009804,0.4,0.0,0.0,0.1582867622396481,0.3710908216328475
23,0.00048005202344079826,-0.22840290152814446,-1.4187019837709052,1.6442041854367322,0.8974901534693313,0.0006217932640986135,0.42857142857142855,0.0,0.0,0.25384662796970736,0.41545721171492933
24,0.000495704369901431,-0.37030024024481345,-2.1359444115350774,1.6849691215952525,0.9031042773364422,0.0005554229515851716,0.2,0.0,0.0,0.3710619531823085,0.40388051097902145
25,0.0010705574980904916,-0.8132944438633966,-0.3056874019559874,0.7457991896925504,0.8647215793745624,0.0015401793352793902,0.4444444444444444,0.0,0.0,0.3052893534263307,0.40763366174328275
26,0.001172572237279491,0.13225715747995756,-1.6713968431931523,0.999000433993456,0.9002521256451055,0.0014912463799401365,0.4444444444444444,0.0,0.0,0.4062552132264779,0.42438292188016524
27,0.009679456457140502,-1.6851884656778156,2.06988607598593,1.447882449029769,0.8115541278357524,0.013313610542528664,0.125,0.125,0.0,0.08399058147679048,0.3795696871481014
28,0.0007630344591918049,-0.4676633053473151,-1.3675157671838551,1.5127342240374577,0.8960682245174548,0.0009376553166671187,0.16666666666666666,0.0,0.0,0.3159848725305469,0.4089973163594568
29,0.0004774791260579155,-0.8767045256713141,-1.1836014934911319,1.7657934284151928,0.9249088908162482,0.0005400122726157974,0.2,0.0,0.0,0.31737603851564233,0.41363183057032427
30,0.009049311960367958,-0.6155309301618026,-2.053257943621822,1.2534972308147496,0.891418517375128,0.00990291994465764,0.3333333333333333,0.0,0.0,0.37703859893452296,0.4068750251199113
31,0.0008411329960810456,-0.9263538557427147,0.1609461832997532,1.5436322066534665,0.8465137622740839,0.0010071070602570842,0.2,0.0,0.0,0.2604490791145352,0.37857246326763444
32,0.020442759389512972,-0.9797602645292087,-0.8841928726511794,1.0225567595371368,0.889425229413399,0.02440234988364587,0.25,0.0,0.0,0.21200410913226483,0.41599055995215384
33,0.0006263151248238498,-0.017215460558634838,-5.900688954483276,2.003309713522913,0.9983393069725729,0.0005635987267886833,0.0,0.0,0.0,0.7372754790792541,0.4322936007166905
34,0.0023332510123211946,-0.4266066878171425,-1.497157066721972,1.7430767237474292,0.9146613343249353,0.0031313628237086277,0.4,0.0,0.0,0.2751669952827275,0.29161991149610994
35,0.0010230176521140752,-0.6256383314104675,-3.1201660954695516,1.643248120000818,0.9744618886375562,0.0010155025782037086,0.2,0.0,0.0,0.4392258528196545,0.4357926048956283
36,0.00044787983982702247,0.15650472577218136,-2.0037141407309007,1.2768739108801663,0.9299472293686676,0.0005479349193606708,0.42857142857142855,0.0,0.0,0.3847858429739973,0.430481918339787
37,0.0005488489085134712,-0.25144584820284926,-4.566286127625512,2.0496270128080356,0.9748648912870109,0.0005382519648176043,0.25,0.0,0.0,0.5774068602661266,0.4221288805528167
38,0.0003961064909671419,-1.0414001190333109,0.383913135127143,1.5899869325344136,0.8566921992835719,0.00047305245545636865,0.2,0.0,0.0,0.25522520462611287,0.3831243986810634
39,0.014660238983656478,-2.43637978312467,4.796226736400829,0.9301985923093415,0.6645325730785913,0.023075111267832682,0.11764705882352941,0.11764705882352941,0.0,0.023812937184967978,0.322345645937266
40,0.0011600972988236634,-0.6077603507980105,-2.600531478865827,2.125049126497176,0.935391736143221,0.0011909744330687033,0.25,0.0,0.0,0.4625138015207531,0.4050365029946472
41,0.0023796291436849093,-0.47720650201287257,-3.0292275150805956,1.5835702326220056,0.958566407122393,0.002439353123836696,0.2,0.0,0.0,0.44802495848689056,0.42868392945483125
42,0.00042433145805910796,-0.15296523258298686,-2.9334447952534646,1.471925043664859,0.915280782118226,0.00044117723873959847,0.2,0.0,0.0,0.458239072739865,0.4093260094605938
43,0.0009724720412910444,-0.331010212184173,-2.5244245148419173,1.4624152595972706,0.9190450328104179,0.0010611800422104523,0.2,0.0,0.0,0.401143723727623,0.41100943354915853
44,0.0006457772834774691,-0.08970063272290861,-2.6331122756569463,1.1761980894417585,0.9605003392735634,0.0007064439454556037,0.5,0.0,0.0,0.5266513076144268,0.438406418594747
