,StdDeviation,Skew,Kurtosis,EtaE,StetsonK,Amplitude,Beyond1Std,Beyond2Std,Beyond3Std,MagnitudePercentageRatio,Cusum
1,0.012186540425560336,-1.1087222355617428,0.6605836884801892,1.749876792332482,0.8291821258391635,0.015787188870158175,0.16666666666666666,0.0,0.0,0.1942496677329882,0.37846812883516423
2,0.004041199421155232,-1.0885429394607458,0.5894638656120978,1.6031402193623692,0.8504163468312372,0.0048406419767399456,0.2,0.0,0.0,0.24741749766335566,0.38031775213833696
3,0.004342979553009096,-0.49713338212339464,-1.4854868949340618,1.3537378521635297,0.8645943029128905,0.0052345141656022776,0.16666666666666666,0.0,0.0,0.16719284771934012,0.3946315023299388
4,0.04782522725154615,-0.9662894052856134,0.12978756883873555,1.2350568610384618,0.8663842717278987,0.060646835132665444,0.16666666666666666,0.0,0.0,0.34549162990222343,0.3954485075775091
5,0.011159956140721048,-1.5364565666592254,1.228723755666051,1.1671656957985481,0.8193324221026158,0.016112467393881502,0.2,0.1,0.0,0.0371387259370231,0.38864349219994904
6,0.03895176905154688,-0.8380124109938794,-0.3508510998672083,1.0375899341244101,0.8931075091215696,0.051814583010200366,0.14285714285714285,0.0,0.0,0.284750407111215,0.41342844160125364
7,0.008788758768122053,-0.754136640251022,-1.03568548433637,1.7941775701345,0.9001685211049268,0.010167756382342574,0.2,0.0,0.0,0.31311705920513444,0.4025676008791737
8,0.012131676186923759,-0.24131532931674865,-2.2869351474877715,1.3276004263089303,0.9357352589803938,0.01377138505292308,0.5,0.0,0.0,0.42815095776782197,0.4271027576637258
9,0.053755039058847515,-0.9766550330709863,-0.9061751037997148,2.0702601057617414,0.8983467062606063,0.06288934085308107,0.16666666666666666,0.0,0.0,0.2703868999753018,0.41003729623281804
10,0.035993453210745326,-0.7032312036644388,-1.7720482153245483,1.7136757043033255,0.9309862261174038,0.04026606704890234,0.2,0.0,0.0,0.34704984926855964,0.41634969754290096
11,0.016552593510122122,-1.4383337655022543,1.7284796639484998,1.7654747085651123,0.8382403801784565,0.01977757475914288,0.2,0.0,0.0,0.20895178041920454,0.3748724943127519
12,0.03866446091536149,-1.3310062007239556,0.09190284377064728,1.312305866213185,0.843834403563719,0.04920121751078277,0.25,0.0,0.0,0.08785840897506306,0.39466740366351005
13,0.13477043431413765,-1.3141126544590216,-0.2012584149422718,1.1793564635769804,0.8513461952635186,0.15702729340981314,0.25,0.0,0.0,0.08657697121744731,0.3981807225262076
14,0.012397019483960353,-0.9027358194691616,-1.0385755420497045,2.1934467323049978,0.8980828629144251,0.012980920026841147,0.25,0.0,0.0,0.38844433774405185,0.38888128699367475
15,0.0071810372584731694,-1.139701340256032,-0.017789406041541334,1.428617445250555,0.844173599385385,0.009287322236637863,0.14285714285714285,0.0,0.0,0.15482160788082172,0.3907764430041656
16,0.005458361901103251,0.2994268923963433,-1.8597780095361385,1.7487171051724781,0.8615215692427792,0.006235629740508841,0.5,0.0,0.0,0.13369236848122007,0.39322899770970776
17,0.005246211185974718,-0.5157098654712099,-2.9380566843189193,1.601254596262486,0.9588404632379022,0.0054416799633774104,0.2,0.0,0.0,0.43209847534331997,0.428806491075332
18,0.014793400683235874,-0.3076582804398103,-1.697162850386742,0.5421876731081364,0.920157110465346,0.01883954140584798,0.45454545454545453,0.0,0.0,0.29441482532087165,0.4386676905284938
19,0.006485639400455719,-0.3688135723222712,-1.524326902117882,1.8109638197463236,0.8601629543522062,0.0075126616038794225,0.2,0.0,0.0,0.3285270359073008,0.3846765675316615
20,0.14794549080157396,-2.2632213405144777,5.371351271102348,0.9949611867037866,0.7402951873793723,0.2506980201272011,0.08333333333333333,0.08333333333333333,0.0,0.03743883441606187,0.35438934006927836
21,0.00996163650348914,-1.182135709373448,0.8456289533888839,1.9853091825454654,0.8516194192270934,0.01192016981752353,0.2,0.0,0.0,0.23937951598471305,0.38085578247024143
22,0.009039060488059133,-0.9063683033925949,0.2540509298210454,0.781525800149572,0.7834892403612523,0.013816848199480702,0.4,0.0,0.0,0.1590424218252813,0.37164157826663985
23,0.005319433951655886,-0.22336911446489482,-1.4235625114691914,1.642698034921618,0.8973663618604311,0.00688759228537883,0.42857142857142855,0.0,0.0,0.2539092537256371,0.41539990733474397
24,0.005507471109158382,-0.36657113463597707,-2.143401574592417,1.6841721997073982,0.902940437600479,0.006169058074929623,0.2,0.0,0.0,0.3715558262024727,0.4038072396212931
25,0.009286401281725623,-0.8030686385427507,-0.3304721222219831,0.7439383039862322,0.86555385978973,0.013350976958561134,0.4444444444444444,0.0,0.0,0.3065936545973162,0.4080260024929629
26,0.009075248925128983,0.138632186252829,-1.6682003302653547,0.9987271505898742,0.9004293525366904,0.011540832456036654,0.4444444444444444,0.0,0.0,0.4061176409519814,0.42446646743875927
27,0.07950650549242268,-1.6303176977687226,1.8048006860019807,1.4238357134005712,0.8140929912135789,0.10883204991529283,0.125,0.125,0.0,0.09025624588590936,0.38075713176188924
28,0.006831275764406272,-0.4618304646407999,-1.3795802887487678,1.5112901917470543,0.8965355135390702,0.008390974652883187,0.16666666666666666,0.0,0.0,0.3166141857565393,0.4092106036417826
29,0.0029888123628753543,-0.8750483848200661,-1.1902615537370167,1.7652393393048058,0.9250160858933816,0.0033798271414902104,0.2,0.0,0.0,0.31767908104007175,0.41367976966779596
30,0.06676759522576758,-0.591677038322083,-2.086012790806482,1.248921245175166,0.895063179651736,0.07299385945312586,0.3333333333333333,0.0,0.0,0.3862090110451493,0.40853857823961126
31,0.008633261712057527,-0.9169636189024816,0.13063500878029544,1.5408718475456635,0.84683386202899,0.010333440301304009,0.2,0.0,0.0,0.26152065217221565,0.37871561622905875
32,0.16774999645010677,-0.9076836762738738,-1.0381783740385941,1.0076377413547333,0.8964347873864855,0.1998524822108365,0.25,0.0,0.0,0.23227631575017507,0.41926898049821215
33,0.00410364896576423,-0.017121068274050025,-5.901233026086195,2.003291484697812,0.9983484351900456,0.003692362255261372,0.0,0.0,0.0,0.7374417664574584,0.43229755335140263
34,0.016358549078675563,-0.41617052834019197,-1.5067223093470643,1.739751359902904,0.9144643103446377,0.02194327141669916,0.4,0.0,0.0,0.27610370594273687,0.29244907595872177
35,0.006460390093750668,-0.6252003120288496,-3.1217102617026544,1.642982894955346,0.9744783038637308,0.00641198157056877,0.2,0.0,0.0,0.43949047795991014,0.43579994600765465
